1400000US04013112302|52500|9055
1400000US04013112401|53384|3084
1400000US04013112402|77500|11779
1400000US04013112502|69413|12492
1400000US04013112504|57869|16584
1400000US04013112507|39929|9602
1400000US04013112508|61778|16989
1400000US04013112510|89073|12061
1400000US04013112512|55750|37852
1400000US04013112514|86343|8703
1400000US04013112515|64223|19352
1400000US04013112516|59968|10562
1400000US04013112517|86146|17250
1400000US04013112518|106157|14317
1400000US04013112519|45135|6067
1400000US04013112520|75697|24087
1400000US04013112521|37660|12532
1400000US04013112522|60967|13667
1400000US04013112523|53808|15889
1400000US04013112524|43907|8962
1400000US04013112601|29353|7478
1400000US04013112602|43482|13137
1400000US04013112700|51463|2762
1400000US04013112900|52045|16817
1400000US04013113000|67727|23308
1400000US04013113100|33438|15914
1400000US04013113201|58714|17614
1400000US04013113202|45580|12635
1400000US04013113204|50893|18489
1400000US04013113301|23908|5827
1400000US04013113502|46100|3221
1400000US04013113503|54741|9151
1400000US04013113601|52813|16935
1400000US04013113602|40190|24944
1400000US04013113701|48026|9111
1400000US04013113702|68611|25828
1400000US04013113800|69435|13081
1400000US04013113900|22143|7889
1400000US04013114000|37708|18629
1400000US04013114100|70663|40079
1400000US04013114200|28807|19032
1400000US04013114301|34514|29938
1400000US04013114302|30194|3171
1400000US04013114401|43824|9646
1400000US04013114402|54881|12475
1400000US04013114500|43701|10306
1400000US04013114600|37009|16895
1400000US04013114704|27450|8224
1400000US04013114705|-666666666|-222222222
1400000US04013114800|53563|22930
1400000US04013114900|33875|19850
1400000US04013115200|63151|7818
1400000US04013115300|35153|11309
1400000US04013115400|47222|9758
1400000US04013115500|43059|8084
1400000US04013115600|57824|13311
1400000US04013115700|75864|9674
1400000US04013115801|40071|7939
1400000US04013115802|67717|32842
1400000US04013115900|58213|4711
1400000US04013116000|58482|6009
1400000US04013116100|44718|11711
1400000US04013116202|85026|13122
1400000US04013116203|76611|21495
1400000US04013116204|57963|13421
1400000US04013116205|57769|5962
1400000US04013116300|61087|16391
1400000US04013116400|78150|11682
1400000US04013116500|56833|30392
1400000US04013116605|96071|13039
1400000US04013116606|66410|15422
1400000US04013116607|87202|15931
1400000US04013116610|111040|10881
1400000US04013116611|118158|35768
1400000US04013116612|99116|15951
1400000US04013116614|57004|11912
1400000US04013116615|46667|7748
1400000US04013116616|92450|33522
1400000US04013116617|71310|49418
1400000US04013116618|95792|11721
1400000US04013116619|117379|13265
1400000US04013116620|87219|13075
1400000US04013116621|116279|26562
1400000US04013116703|109464|16701
1400000US04013116707|104358|4706
1400000US04013116708|86763|14312
1400000US04013116709|63328|14039
1400000US04013116710|121875|36036
1400000US04013116711|81375|24344
1400000US04013116712|78406|8278
1400000US04013116713|128897|26720
1400000US04013116714|105735|28155
1400000US04013116715|104107|19161
1400000US04013116717|59920|8356
1400000US04013116718|71731|6926
1400000US04013116719|114850|11992
1400000US04013116720|90400|9482
1400000US04013116721|108333|23608
1400000US04013116725|109643|26343
1400000US04013116727|149676|29430
1400000US04013116728|182839|25092
1400000US04013116729|158553|24591
1400000US04013116730|136250|15145
1400000US04013116731|153808|9617
1400000US04013116732|73750|22560
1400000US04013116733|-666666666|-222222222
1400000US04013116734|99150|29369
1400000US04013116735|53443|14607
1400000US04013116736|50139|23953
1400000US04013116737|118929|26754
1400000US04013116738|95345|25759
1400000US04013116800|50744|15678
1400000US04013116900|48456|13758
1400000US04013117000|38849|15106
1400000US04013117100|73533|10501
1400000US04013117200|48654|14213
1400000US04013117300|26250|13476
1400000US04013216806|103226|30256
1400000US04013216807|162520|44664
1400000US04013216809|155833|36519
